ID_encrypt,_Birth_Date_,Gender,_Country_of_Citizenship_,_Country_of_Birth_,_Preferred_Zip_Postal_Code_,_Local_Zip_Postal_Code_,_Group_1__Name_,_Group_1__Number_,_Education_1__Degree_Major_,_Offering_Enrollment_Date_,_Group_Payor_,_New_or_Returning_,Session,_Completion_Date_,Quarter_2,Quarter
0x013DD4042802C253619899287AB03F633379EA2261CFD406E7234D63D82B2D3B5E3DBD2528FC1ACFE4D79A6356B30F510BA6900812E8A436ABA4981E2FECF226BE,08 Oct 1983,F,"Korea, South","Korea, South",90024,90024,Chongro Overseas Educational Institute,G001664,NULL,09 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01065D951136A566CA01F72370F74E0DF57631CA8E708785D5ABFAE02270555597D9E316E2FF701B22984211F3A9A4BC1AE31ECE8CFB871377D3210A216229162D,09 Feb 1992,F,China (Peoples Republic),NULL,90024,NULL,NULL,NULL,NULL,02 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x011B0FD5408AD8E230DCA6420AAA0750FA62B7C218DBDCEBF8902C085441C5EC59F933BFB6D5BB911BB3E9A14FB342D6713D586905D4F4F180052FE85241BE2991,06 Mar 1996,F,China (Peoples Republic),China (Peoples Republic),90064,NULL,NULL,NULL,NULL,28 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01F91367A59AC0AF67FDAF4CDB99AE9ADE303A95163B22640B00C80C70BCD52C81C6A5A328321A7604D0114160E084B474B5EB08539AD74776F688D8ABCC95FA31,23 Nov 1990,M,Taiwan,Taiwan,90024,NULL,Oh Study - Kaohsiung,G001114,NULL,15 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x014B8AB51CF7BD63ABA23985DFFEBAD7B8E5D3C1909FF3927BCC275B8580B55BBB139985D0AD18EA06AF7006A8E7E31EB6435C4B3686CDC0225A7FC69E2B44B103,21 Apr 1987,F,China (Peoples Republic),NULL,90024,NULL,Vive Campus,G001648,NULL,17 Aug 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0170E44DE6FFCDBD9974CA4BC79EFB92C4FB2EE14B7396454AF08C5B9A0AC9612425FF40C41F1C9BEDF5E92EFD8FCEAB93713D6A827FCC75D01F1549F30F11FB49,26 Dec 1996,M,China (Peoples Republic),NULL,071000,NULL,NULL,NULL,NULL,15 Aug 2016,NULL,New,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x01EE6F7DD3524BDB64E1AF5A8DA805AAD4660472A06D7CC5DDB42DDDDB8FCF547E16FCCDE904610598FB2F0C82ABC1D5235328E8DCD5362DF71D04C2119E6F6E71,03 Nov 1992,F,Bolivia,Bolivia,90024,90024,NULL,NULL,NULL,13 Sep 2016,NULL,Returning,A,02 Dec 2016,2016-2017 - Fall 2016,16FA-AIEP_FA_16
0x0150D3C50AE29410C1689651E8BD71043CDB11EF738672C15CB3C055B4783CC0D597B084696AEFE4AE229EAF0F6904B5DCB1A3CCE5FD13B686BEC9B473637B1C58,21 Apr 1983,F,Saudi Arabia,NULL,90024,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01A44B75C20A584BFA940B9469726C56612F3E5A7610EF8CC732817D4036A96EB6A15456662049759051AC0510A8F5062E84A61FED9B3813D9AE0C85B201A98943,18 Oct 1990,M,Iraq,Iraq,90024,NULL,NULL,NULL,Bachelor,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x012CCE2CA4C2C1ED70D3C0F023001369F5853AC49DE92AD91EFCEFAB5CC320DC39027A8CB583961763CBAEAAFD07CACF08D6FD2BC3784155B5C150CF5035ECA09A,23 Aug 1993,M,Saudi Arabia,NULL,90025,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01F8169C2039B62FA7604F39AAA4B0FA2AF64E966B6E32742428955D46FB06693F4CE7EB2E4D9BCC81703B170E4F01F4B5692B415E1EEE492AB92D1CA7271938F0,30 Apr 1994,M,Qatar,NULL,90024,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x013F6A6C06C0067847733EE436CABEBB0A52789E279179E0893E32F772ED9FB8AD9C6C51C0194805C384BAD032F753A9D5CE86036F15FF83EA4F6C375A39CDEB68,23 Apr 1997,M,Kuwait,Kuwait,74033,NULL,Consulate General of the State of Kuwait,G001147,NULL,17 Jul 2016,NULL,Returning,A,NULL,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01969678103DDCFC8344633B9A46E39A99B1097CAC21B5B22B7B79BE295B6148C85806E378C402EFCAC9D33CD0246F6D63FFF790A8C0CB49188B9112EFA3798F3F,09 Nov 1996,F,Saudi Arabia,NULL,12838-6769,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0169E0484D9A136289A0BB4B1E502C935746552C4DFCA8FB34E3172F16E120FFDAB75C4B88839F3B6D4CF6A23A8898ACCF327443DBCD1E5DFA0520D4955E466615,14 Mar 1996,F,Kuwait,NULL,NULL,NULL,Consulate General of the State of Kuwait,G001147,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x014AEFD5323759D8A4F78C0836002BA10683BF9AB8C9AC60B3F2D42063D6BC018CBEAD65E3E32787B820923E8F67E1BB14D10E55D36F3159A29D00C055653F0B65,27 Jun 1997,M,United Arab Emirates,NULL,90024,NULL,Embassy of the United Arab Emirates,G000433,NULL,03 Aug 2016,Embassy of the United Arab Emirates G000433,New,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0121AC34F41B120987A402576C642A2F6EB84B69E46C33266FAE56E43FA5C1DE1095B123A547DAFF3DB86355846E91AABE09B6BFF4B59A26430D845DAE38A1BE62,11 Oct 1987,F,Saudi Arabia,NULL,90025,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x017814041DFCC2D1836CB67E2D42347A036609A27CFD0FA02AA057DE09A7B4DF05D50793B61956706CA85DBDD6F19751482D680B1CFFED43F95B783F0C32E04629,13 Jan 1990,M,Saudi Arabia,NULL,90025,NULL,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01F46CA426BAC1A754839461B4A5EF0CB67239CDA1FE70A078E3AEDEF9B5CFC95D29A058BB3880E8194C7ADC5C2A52790B84010360AB2B4398AFA2F5A1F4CD25E1,10 Apr 1997,M,Kuwait,NULL,00000,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01B891059B6F39AD6390CEDF8EC19E7C7A0E0A1013E68859D194C511B0E509A50D307D5C0FDFC179C13DB6DDC05E4B1A9733A0C5A3204EAA04DEE057B4E8163264,13 Sep 1986,M,Saudi Arabia,NULL,90232,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01A400854752F61A60F5DBD66C6A12EA9686D4BD85E5B73817DC0292FEB864F7F5E72285221CD0BB7EE92E8F523F15B0E736C329CE8A09C2CF2DA0108EC684EC2C,12 Jul 1995,F,Turkey,NULL,90024,NULL,Akademiks Egitim Danismanlik Ltd. Sti,G001492,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x019606BE2DC95A15DBCC421D72E981FD2CC2C0A3DA230DB82CAC6E052859313C5A2DF66C6348644A7D978DC33B308EB068EE98DE11F8C5211DD63148F51289F186,20 Jan 1992,M,Saudi Arabia,Saudi Arabia,90064,90064,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01769EFCEEED5FECED932AC93E1DEBEA1E45EFB362999A18B4C755ED8A22017268B314FCB3C9D3C4ADF5C96E2C75BFADE57848C571DDE879075501AF7B7653CABD,17 Oct 1983,M,Brazil,NULL,80730-000,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x016673D764B056FFCC86C3E8ED884E0F692296BD6902302FD2CAFF934B39BD04259DEC5C7443988E52CC3580AB242A03505066934D1775E7302D022A381F2FD184,29 Apr 1997,M,Saudi Arabia,Saudi Arabia,92618,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01E4F17DFB304677BDE3B3170CFD101A60DE4523169109121A48E5856B400D3E238F4D64C4336204E52B04F4AFEC1FF387656ACC03DAE59382BEDCEA2FE0BAB105,02 Jul 1992,M,China (Peoples Republic),China (Peoples Republic),92618,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0162CBC29311A15733F89F9935EC8B4C753BE73FFDC0885C12ABE7D753BB6F9591A5C6D5C1CCD294810A9E6FB435A80B2ADAABBCBA29FDBDD0F64179FD0FF9EA31,14 Nov 1995,F,Thailand,NULL,10330,NULL,Torch Education Company Unlimited,G001691,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01C75FBCDAAE7A49978DE23B0E7A1426FDBE40FC9B9404CFA56BE826531FE7FE3374C800CCFE757EC0620F594F3AE847DE0693481A113E297BC92289F8F37C6B52,15 Nov 1995,F,China (Peoples Republic),NULL,100027,NULL,Empowertrain,G001481,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x012F130FC97BD3A60DE2A8AD7C9AA543DB8E1596A2C4B775A0AB6B1B81F2E417BF50ED4566AA5946044FB01CB5DFD86517721BB10DBE421B822BB98AD11D546A8E,05 Aug 1994,F,Taiwan,NULL,24250,NULL,CIEE Council - Taipei,G002346,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x017A32FC204988E3E922B846C554F529AF584D5340BDED97B28C91F985E55FD06DC550A9FBB1586F0BE4706A035F52C358FA50B2C2D6FD9DAB946EC5BCD097A1A2,25 Jan 1992,F,Taiwan,NULL,91403,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0171603E236172206B326B2E9C6B1847D3AD6783F11138C323974EE4F223C4CFD3E3702025CDED73E263E7AA2A4F622FBD34A3C64F151692DAAB92287DFC2B7C94,09 May 1993,F,China (Peoples Republic),NULL,510623,NULL,Can-Achieve Education Consultants Ltd.,G001752,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01196CBD0FBE095C547D27A584C1BE0CA2317585FA4646A3AD81C94F86C9D317BCBA910460DE0684C7DA6C2296601E6FA40FFC86D16E891CF508AB061129E55E5B,29 Apr 1987,F,Taiwan,NULL,90024,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01492E01395D11BFEEB09E8C51F19514225B218BA8170DC28D47F2BDD7056896E8C97317B2684CE33FDF0725AB5AF7381D6004E971916B4DE3A40E465144256CBE,22 Feb 1981,F,China (Peoples Republic),NULL,90034,NULL,Empowertrain,G001481,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01A36A6543F5BD2CEB1B6FAA68DF1900D2C7F3BCC2E02D6587618656B839C43E97DF62EDAA3300C72265E83E5D1EC2CF5A58EEDFBBE524B4BEF8EE46F54772DE04,18 Sep 1983,F,"Korea, South",NULL,90019,NULL,iAE Global Network,G000712,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01545C4D84D36290CAD3B49D0401D16D0238002368F6F65202AC24F87BAB9C5E7485CB841A0920FA4EED838EED0D5FDA64345D92C0A8DF169911FA19FB00DBEC87,14 Mar 1984,F,China (Peoples Republic),China (Peoples Republic),90034,90034,Empowertrain,G001481,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01704C523073A635C752284110C2CE2C638D87394B216CB2FCBB8218EEE674E890797591CB524639D0756FFEF61F2BA659B357A67DA8E8D98BDE22E3966E82C27E,04 Jan 1993,M,Chile,Chile,90024,90024,Vive Campus,G001648,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01D3792E854653CFF30B2287C1D0DFCAB36C32268213C61A7C113D483308B303A5259EA3D435E3A4077B6DE6016A6FDC5B9B0DCEAE2BFDEEC82AD9BF7E49D1AE1A,10 Sep 1989,M,Thailand,NULL,10240,NULL,Vive Campus,G001648,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01FD434CD27365D4C4752B56A54F076598B378E590A148D58371A5DA6C2B5EE788DADD33A203AB17AF25491D2F124C74AE1B0BD7B7D827991B994D50D1AAEEDC0F,29 Sep 1987,M,Mexico,Mexico,90024,NULL,Nelson Aliaga,G000874,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x011E6FE679F1874C48F03974D1B4B07D54214CE5E0E4A3A41BA2F422D3D7F08BE89FC2E1F89E45EDA60A2FDDAD4920D9FA2A77A33D03E40386A0567F7351B106FE,22 Feb 1991,M,France,NULL,91600,NULL,IDDS:International Double Degree Studies,G001902,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0174169DA97910CCD8DFB806869F3B79F626A0DCB9BAA3A7BC3539A51350E1A93B91FF2ED6852D34876B2B6FD1F90EF09145059FFF7995ADDC14B8487F58063210,12 Dec 1995,M,Saudi Arabia,NULL,90034,NULL,NULL,NULL,NULL,26 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0169542D9991812034EFCA552133C5898966A2C1EEA767C57999C7A29CF1EC5787C78C246820F9C6BDF7672B8C9B6911A8155B92228210DBD35A6FA493FF44CD54,01 Aug 1987,F,Brazil,NULL,01113-100,90402,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x011001956D206B68703FF7A2E129F528B600524C27C67A324FDC2122CE79470860B30217DF64AF68324E3B98F93956CF9F9DAC52D83F60F2837D58F7BE3133DF24,03 Jul 1984,M,Belgium,Belgium,92009,NULL,NULL,NULL,BA/Cinematography,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01DE3A00B157AC4459F3FD88ACA45CC59829F8099DBBC6C46AB213568FEA88A5C3FD11FB03C64C9F3D3AE7A1D764F86BCD2D95391756DC564C58CC022BB58DFFC3,03 Feb 1997,M,Saudi Arabia,Saudi Arabia,90049,90049,Saudi Arabian Cultural Mission,G001009,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0166983F4AA651DDF936E1E810B61CAC301F821F13770F60C394F10168128FFB97678A81E77A72EC65A35D51D6606A904830AB3FC05E8FC88477959BAEC0E6F1F0,08 Oct 1979,F,Japan,NULL,90024,NULL,"DEOW Co., Ltd.",G001835,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x017ADC90FB80E254543E7F4D0136C8253D9B1E28A8E92942E62750B68CD77C54FD0C3A901ADA1990DE9516A5704AD98A9F23B3A7BBA535D2C3AE4FBBA07EF85308,13 Jun 1994,M,Japan,Japan,530-0001,90024,Ryugaku Journal - Osaka,G000672,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x0103B0B231B42CF1FEAF4094B6939E75CD67FC11A7E7ADF50F19F4711B3D0C1C3A748DC0962E4CD94C1EEFE4C1D1E67E15DE0B4E8640965F5E9B12B68B258196BA,22 Mar 1993,F,"Korea, South",NULL,137-855,NULL,Chongro Overseas Educational Institute,G001664,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x013DD4042802C253619899287AB03F633379EA2261CFD406E7234D63D82B2D3B5E3DBD2528FC1ACFE4D79A6356B30F510BA6900812E8A436ABA4981E2FECF226BE,08 Oct 1983,F,"Korea, South","Korea, South",90024,90024,Chongro Overseas Educational Institute,G001664,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01065D951136A566CA01F72370F74E0DF57631CA8E708785D5ABFAE02270555597D9E316E2FF701B22984211F3A9A4BC1AE31ECE8CFB871377D3210A216229162D,09 Feb 1992,F,China (Peoples Republic),NULL,90024,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01F91367A59AC0AF67FDAF4CDB99AE9ADE303A95163B22640B00C80C70BCD52C81C6A5A328321A7604D0114160E084B474B5EB08539AD74776F688D8ABCC95FA31,23 Nov 1990,M,Taiwan,Taiwan,90024,NULL,Oh Study - Kaohsiung,G001114,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01DE30CC37F8CA0C337F0AB59BDE7D8876C5311BC8E917B826D214EAEDD4DFAB036D0EDF754760367497CE83A368CB60F5B848CE64F55C197ED31D39173E63E3BA,02 Jun 1995,F,Turkey,NULL,34140,NULL,Akademiks Egitim Danismanlik Ltd. Sti,G001492,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01AEF4F6D48E982DDEBA3B99CBF10A8BE2ADD85FD26F621B2E51C0C355A83C51E5470FD7DB66D08558F5AC6781F40BA8E0ECCE6CA032A3DE5EE344F98E65811CE8,29 Apr 1987,F,NULL,NULL,90036,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,A,09 Sep 2016,2016-2017 - Summer 2016,16SUA-AIEP_SU_16_A
0x01B1E6326B618527E80C6F83EF7B0667D5E483BCB0079B2CA252F8074DFC162004CC2C2E6B9A12A9210FACD60F78A87638B38AEB66FFEBD55E9976DD3D7E0AF054,08 Sep 1991,F,"Korea, South",NULL,90045,NULL,Overseas Educational & Cultural Center of Korea,G000476,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x014E45BA035282D6132B099D986D195BEBE92AF6BE89868F2AE86108B8433CE7C342E8938BD422048E13EF053045DABBAA28F15E137E05AA7EF317A1CFBB4F7A2A,09 Dec 1992,F,China (Peoples Republic),NULL,100000,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x0187FF1D9E22FB5488240AC7166A29B0D4F0BCB508EDDC4700E3CC708A01F0487B827ECAE659409ED6D24E5403ED55D0C7FBF3CC82F53BFDEC9EE780A3714BF035,05 Nov 1973,F,"Korea, South",NULL,90019,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x019B7D95859D537DADE223E340CA27FF1C0F89B22E06751ED16F5E412A33167A1EEA18055C96DF5610790DC94EA4785D8B1623872588B8C38495F71C38CA1F4818,26 Sep 1994,M,Taiwan,NULL,NULL,NULL,Southeast Education Service,G000913,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01910AD64915CE59B9052068A608B50654E4CB50CDE47CBA490A22E4E994FC0C5ECBB6EF511F3DD650CC637706BD76B94FC8AF9D21D7E86410846B8C2CE5D940F4,30 Dec 1995,M,Japan,NULL,530-0001,NULL,Ryugaku Journal - Osaka (KU),G001376,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01CB658BB9D08A2E01C1925D6C676E044A06C6CEFD90F3F06A3DA37E8CC5769F25BA49904501B4E875EEF07D4661F0BCCFC4DAF0F01FEE4DB2155607249831A873,05 Apr 1986,F,Turkey,NULL,34437,NULL,Akademiks Egitim Danismanlik Ltd. Sti,G001492,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01B15AB531FC60FDA365FA78FEF0A836C9C2691E35BBBA69EE463104644E304F084C217E870F998824E929F21C9988C64812F8DC3421A2211D8D18A6CFAF650DA1,02 Sep 1991,F,France,France,90036,NULL,ISPA,G002093,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x010A1E50216D1C632D4BD8AFCD20E8860D34E8B7F1ABF9B8045A89BC59C156F67A0D63F0F86E63119E547C1EFB467F3836537F9632BB6BAECEE0C08CC647D59F0B,05 Apr 1994,M,France,NULL,75012,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x014711F36A08E5A8A1A0EE519661845B97E948DADC714708F72134EFC477B43C7886F735A021585C6135324062C722E2343966CA5C07A08539472B11B2C59F45B4,08 Feb 1992,M,Thailand,NULL,10900,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01A2DE2ED9F65B6C5248C5EB50219673E78B3013B2CDE9684351A930DF4ACAF1D189ED6B45E8F306DBDD6C79CFCCD5E3E5449AC93C4903DC7C8EBEDE9AB636C5B9,30 Mar 1996,F,Thailand,NULL,10800,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x018CC81101602D045CC79C8D368BAC9834ECEBF2C3B3DB0C7AFBE4B7BC380BA5908560AF0E73C0B384D5CD6403617DD9850002CFEA48C1F6D8F4532F5951E7E38D,02 Apr 1991,M,"Korea, South",NULL,573-270,NULL,iAE Global Network,G000712,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x0174169DA97910CCD8DFB806869F3B79F626A0DCB9BAA3A7BC3539A51350E1A93B91FF2ED6852D34876B2B6FD1F90EF09145059FFF7995ADDC14B8487F58063210,12 Dec 1995,M,Saudi Arabia,NULL,90034,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,NULL,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x0161FF769F0395552D81B84BB911CB3225D45B0116A2BB5A21E8F22F3DD5B18925647E7756F07CE622848B737368220314EBBDFA51EDACAD7A90890FD52758F737,15 Jan 1996,M,Thailand,NULL,11000,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01D50374B76ACF259231921311CAC16AF54E381E6C7A3F899B2B37B1B7861617FC2A519A59D9471E6A9EE228EAEC803B7E4640ECDB85CF2D5BBFCDEB65326A1A3D,23 Aug 1991,F,United States,United States,91364,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01AEE20F1A9A85819B722AC6040FF817EC1D8113B2681CAA4C61B85DE138EE97A918BB884EC121539D9B8937A958DE07E8DD4D760832EDCAB8D5CF9632A6203955,14 Sep 1987,F,China (Peoples Republic),NULL,200030,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01AA037F9446EC7314611310245CE0836DE2B531DB40F1867FB2F4CA4C5617BA006BC0CB9771EC9DDE62E262DF5E767DDCB9284380DA0BD28AC600698A3666B446,08 Jun 1996,F,Japan,NULL,5300001,NULL,Ryugaku Journal - Osaka (KU),G001376,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x01BBBD7AE7F6FA17EC1410E2B8E58B26DC299D5AB71DDFCFE22A8743FFDC8FC79BABFE7E28037909BBA741852401EECCBD469D96FE9D355207621AEF0F94814FFF,08 Jul 1984,M,Russia,Russia,91763,NULL,NULL,NULL,NULL,17 Jul 2016,NULL,Returning,B,29 Jul 2016,2016-2017 - Summer 2016,16SUB-AIEP_SU_16_B
0x0150309A41A51DC0D7036CC8933613CC0C9A6E569D645E8C722EEB23B5DAD88E0FDB8874D6854DD49AFA17D9BE7D664F3E5C05778AF9A8B17F52FE8845F3E60079,19 Nov 1996,F,Japan,NULL,708-0814,NULL,Kobe City University of Foreign Studies,G000823,NULL,29 Jul 2016,NULL,New,C,09 Sep 2016,2016-2017 - Summer 2016,16SUC-AIEP_SU_16_C
0x01D40778ACFCF82B725358087AF9ED4C321F236B6DF048FD8804E7C1A8DCB3525AE835528D042EB406555154BF0E9105B2BE7CC8261490EC13EC900E7A239A61B0,12 Nov 1995,F,China (Peoples Republic),NULL,105,NULL,NULL,NULL,NULL,29 Jul 2016,NULL,New,C,09 Sep 2016,2016-2017 - Summer 2016,16SUC-AIEP_SU_16_C
0x01CD3813D014FA3067FDB7B9D28B883E57DC849C4FE7931A81286ABD5781AD801C56E49A775724B4F53A6A165AF0EAC1772EEF40B6EBAE311217FD5910CE67F857,11 Nov 1995,F,Taiwan,NULL,NULL,NULL,NULL,NULL,NULL,29 Jul 2016,NULL,New,C,09 Sep 2016,2016-2017 - Summer 2016,16SUC-AIEP_SU_16_C
0x018AF1742C06CB47EE81AFBD3125729EAC902661306E1D02EAC924CC70FB1795C6F2DE1191816949C6226130E1BA3D6F294C74D1D8657EEBF3BC3A9081B1D8B69C,10 Jun 1996,F,Taiwan,NULL,116,NULL,NULL,NULL,NULL,29 Jul 2016,NULL,New,C,09 Sep 2016,2016-2017 - Summer 2016,16SUC-AIEP_SU_16_C
